product_id;product_name;department;aisle
36650;Cinnamon Sugar Pita Chips;snacks;chips pretzels
36655;XXtra Flamin' Hot Crunchy Cheese Flavored Snacks;snacks;chips pretzels
36663;Dipping Chips, 3 Seed, Veggie;snacks;chips pretzels
36668;Peanut Butter Filled Pretzel Nuggets;snacks;chips pretzels
36675;Kale Krunch, Organic, Southwest Ranch;snacks;chips pretzels
36763;Pretzels Original Thins;snacks;chips pretzels
36775;Kettle Chips Vegan Cheddar;snacks;chips pretzels
36813;Sour Cream & Onion Potato;snacks;chips pretzels
36871;Smoked Gouda Potato Chips;snacks;chips pretzels
36880;Stix, Original, Sea Salt;snacks;chips pretzels
36983;Olive Oil Kettle Cooked Potato Chips;snacks;chips pretzels
37009;Honey Mustard & Onion Deli Style Pretzel Crisps;snacks;chips pretzels
37104;Tortilla Strips;snacks;chips pretzels
37173;Light Sea Salt Plentils;snacks;chips pretzels
37178;Hawaiian Kettle Style Potato Chips Sweet Maui Onion;snacks;chips pretzels
37190;Krinkle Cut Buffalo Bleu Potato Chips;snacks;chips pretzels
37381;Burts Thick Cut Potato Chips;snacks;chips pretzels
37417;Gluten Free Pretzel Twists;snacks;chips pretzels
37665;"Splits\"" Pretzels Original";snacks;chips pretzels
37739;Sea Salt & Vinegar Potato;snacks;chips pretzels
37746;Potato Chips, Kettle Cooked, Sweet Maui Onion;snacks;chips pretzels
37792;Original Baked Cheese Puffs;snacks;chips pretzels
37860;Crunchy Cheddar Jalapeno;snacks;chips pretzels
37885;Nacho Tortilla Chips;snacks;chips pretzels
37924;Original Family Pack Potato Chips;snacks;chips pretzels
38049;Crispy Rounds Tortilla Chips;snacks;chips pretzels
38086;Bean and Rice Chips, Unsalted;snacks;chips pretzels
38166;Ultimate Loaded Bacon And Cheddar;snacks;chips pretzels
38172;Fiery Mix Singles;snacks;chips pretzels
38185;Hint of Lime Flavored Tortilla Chips;snacks;chips pretzels
38345;Crabby Rice Chips;snacks;chips pretzels
38395;BBQ;snacks;chips pretzels
38455;Jalapeno Kettle Cooked Potato Chips;snacks;chips pretzels
38465;Lime & Sea Salt Tortilla Chips;snacks;chips pretzels
38508;Lightly Salted Kettle Potato Chips - Sea Salt;snacks;chips pretzels
38531;Organic Sweet Potato Multigrain Tortilla Chips;snacks;chips pretzels
38568;Zesty Jalapeno Kettle Cooked Potato Chips;snacks;chips pretzels
38580;Kettle Cooked Sea Salt & Vinegar Flavored Potato Chips;snacks;chips pretzels
38636;Flamin' Hot Fries $2 Only Corn & Potato Snacks;snacks;chips pretzels
38655;Organic Sea Salt Pretzels;snacks;chips pretzels
38747;Kettle Cooked Sea Salt & Vinegar Potato Chips;snacks;chips pretzels
38761;Tortilla Crisps Zesty Salsa;snacks;chips pretzels
38765;Braided Twists, Pumpernickel & Onion;snacks;chips pretzels
38793;Pretzel Snaps Pretzel Packs;snacks;chips pretzels
38856;Real Vegetable Chips Mediterranean Herbs & A Hint Of Lemon;snacks;chips pretzels
38947;Party Size Cheese Flavored Snack Puffs;snacks;chips pretzels
38966;Unsalted Peanut Butter Filled Pretzels;snacks;chips pretzels
39023;Salt & Vinegar Potato Crisps;snacks;chips pretzels
39066;Corn Blue Tortilla Chips;snacks;chips pretzels
39080;Organic Original Pretzels;snacks;chips pretzels
39094;Barbeque Potato Chips;snacks;chips pretzels
39194;Bean & Rice Chips sea salt;snacks;chips pretzels
39240;Crispy Original Pear Chips;snacks;chips pretzels
39282;Oven Baked Scoops Tortilla Chips;snacks;chips pretzels
39297;Original potato Chips;snacks;chips pretzels
39303;Organic Sea Salt Potato Chips;snacks;chips pretzels
39319;Pretzel Spoonz Pretzels;snacks;chips pretzels
39458;White Chocolate Peppermint Crisps;snacks;chips pretzels
39491;Pirate's Booty Aged White Cheddar Baked Rice and Corn Puffs;snacks;chips pretzels
39576;Sesame Deli Style Pretzel Crisps;snacks;chips pretzels
39679;Mission Corn Corn Chips 2 Ea;snacks;chips pretzels
39774;Cucumber Dill Lentil Chips;snacks;chips pretzels
39835;Cheddar/Pretzel/Grahams Vanilla Cupcake Variety Pack Baked Snack Crackers/Baked Graham Snacks;snacks;chips pretzels
39878;Chile Picante con Limon Crunchy Corn Snack;snacks;chips pretzels
39919;Chicago Style All Natural Garlic Bagel Chips;snacks;chips pretzels
39952;Puffs Real Cheesy;snacks;chips pretzels
40004;Garden Veggie Straws Lightly Salted;snacks;chips pretzels
40092;Sea Salt Kettle Chips;snacks;chips pretzels
40105;Original Sourdough Pretzels;snacks;chips pretzels
40175;White Cheddar Popcorn Chips;snacks;chips pretzels
40287;Original Potato Crisps;snacks;chips pretzels
40325;Chili Lime Seaweed Chips;snacks;chips pretzels
40345;Gluten-Free Smart Puffs Real Wisconsin Cheddar Baked Cheese Puffs;snacks;chips pretzels
40481;Tortilla Chips Natural;snacks;chips pretzels
40659;Fries, Broccoli;snacks;chips pretzels
40709;Sea Salt & Vinegar Potato Chips;snacks;chips pretzels
40751;Onion Chips Sea Salt;snacks;chips pretzels
40757;Lightly Sea Salted Potato Chips;snacks;chips pretzels
40824;Vegan Sour Cream & Onion Kettle Chips;snacks;chips pretzels
40862;Organic Blue Corn Tortilla Chips With Flax Seed;snacks;chips pretzels
40941;Purple Heirloom Potato Chips;snacks;chips pretzels
41054;Quinoa Puffs Sweet Chili;snacks;chips pretzels
41114;Sweet Maui Onion Rings;snacks;chips pretzels
41124;Ranch Potato Crisps;snacks;chips pretzels
41143;Original Kettle Chips Multipack;snacks;chips pretzels
41165;Cheese Puffs;snacks;chips pretzels
41234;Original Fat Free Potato Crisps;snacks;chips pretzels
41369;Restaurante Style Bite Size Tortilla Chips;snacks;chips pretzels
41439;5 Cheese Pita Crisps;snacks;chips pretzels
41471;Dill Pickle Family Pack Potato Chips;snacks;chips pretzels
41557;Original Deli Style Pretzel Crackers;snacks;chips pretzels
41702;Tortilla Chips Nacho Cheese Flavored;snacks;chips pretzels
41716;Jalapeno;snacks;chips pretzels
41719;Indigo Blue Corn Tortilla Chips;snacks;chips pretzels
41858;Spelt Mini Pretzels;snacks;chips pretzels
41860;Sea Salt Baked Potato Chips;snacks;chips pretzels
41900;Bagel Chips Toasted Garlic;snacks;chips pretzels
41979;Whole Grain Corn Tortilla Chips Nacho Cheese;snacks;chips pretzels
41990;Bagel Chips;snacks;chips pretzels
42068;Chile Picante Chips;snacks;chips pretzels
42166;Sea Salt Pretzel Twists, Gluten-Free;snacks;chips pretzels
42256;Party Size Spicy Nacho Chips;snacks;chips pretzels
42373;Hint Of Olive Oil Veggie Chips;snacks;chips pretzels
42389;Vegan Cheddar Flavor Squares;snacks;chips pretzels
42416;The Pounder Pretzels olde Tyme;snacks;chips pretzels
42478;Gluten Free Buffalo Style Pretzels;snacks;chips pretzels
42541;Cheetos Flamin' Hot & Doritos Dinamita Chile Limon Cheese Flavored Snacks & Rolled Tortilla Chips;snacks;chips pretzels
42670;Sea Salted Kettle Potato Chips;snacks;chips pretzels
42678;Multigrain Corn Tortilla Chips;snacks;chips pretzels
42689;Potato Ridges Tangy Barbeque;snacks;chips pretzels
42697;Real Sweet Potato Vegetable Chips;snacks;chips pretzels
42767;Tostitos Artisan Grilled Red Pepper And Tomato 9.75oz;snacks;chips pretzels
42806;Spicy Sweet Chili Flavored Tortilla Chips;snacks;chips pretzels
42905;Potato Chips, Red Curry;snacks;chips pretzels
42917;Churro Tortilla Chips;snacks;chips pretzels
42922;Honey Mustard & Onion Pretzel Pieces;snacks;chips pretzels
42936;Nacho Cheese Chips;snacks;chips pretzels
42980;Gluten Free Parmesan & Garlic Bagel Chips;snacks;chips pretzels
42987;Krinkle Cut Salt & Fresh Ground Pepper Potato Chips;snacks;chips pretzels
43045;Clasico Buffalo Queso Tortilla Chips;snacks;chips pretzels
43126;South Of The Border Tortilla Soup Mix;snacks;chips pretzels
43135;Sriracha Lime Pretzel Crisps;snacks;chips pretzels
43158;Potato Chips, Lightly Salted;snacks;chips pretzels
43225;Baked Fries Potato & Corn Snacks Cheddar Cheese;snacks;chips pretzels
43232;4 Flavor Variety Pack;snacks;chips pretzels
43234;Parmesan Cheese Crisps;snacks;chips pretzels
43303;Mesquite BBQ Kettle Cooked Potato Chips;snacks;chips pretzels
43385;Potato Chips, Kettle Cooked, Sea Salt & Cracked Pepper;snacks;chips pretzels
43386;Kale & Roasted Garlic Baked Bean Bites;snacks;chips pretzels
43414;Old Fashioned Hard Sourdough Pretzels;snacks;chips pretzels
43456;Family Size Ripple Cut Potato Chips;snacks;chips pretzels
43459;Puffs Cheese Flavored Snacks;snacks;chips pretzels
43655;Barbecue Flavored Potato Chips;snacks;chips pretzels
43660;Homestyle Pretzels;snacks;chips pretzels
43686;Vamp Kale Chips;snacks;chips pretzels
43720;Parmesan Crisps;snacks;chips pretzels
43774;Kale Krunch, Organic, Tarragon Dijon;snacks;chips pretzels
43807;Roasted Garlic & Sea Salt;snacks;chips pretzels
43980;Gluten-Free Original Falafel Chips;snacks;chips pretzels
44057;Veggie Chips Tuscan Herb;snacks;chips pretzels
44105;Sea Salt Kale Chips;snacks;chips pretzels
44129;Garlic Parmesan Deli Style Pretzel Crisps;snacks;chips pretzels
44219;Organic Multigrain Tortilla Chips Sub Lime;snacks;chips pretzels
44229;Original Black Bean with Sea Salt Bean Chips;snacks;chips pretzels
44270;Baked Cheese Puffs Real Cheddar Lunch Packs;snacks;chips pretzels
44355;Honey Mustard Potato Crisps;snacks;chips pretzels
44356;Tortilla Chips Hint Of Lime Party Size!;snacks;chips pretzels
44365;Mesquite BBQ Kettle Potato CHips;snacks;chips pretzels
44548;Barbecue Potato Chips;snacks;chips pretzels
44563;Pumpkin Corn Tortilla Chips;snacks;chips pretzels
44627;Seeded Multigrain Chickpea Chips;snacks;chips pretzels
44656;Tortilla Chips, Black Bean;snacks;chips pretzels
44670;Restaurant Style White Bean with Sea Salt Bean Chips;snacks;chips pretzels
44690;Cafe Style Tortilla  Chips;snacks;chips pretzels
44715;Mix Taco Explosion Chips;snacks;chips pretzels
44732;Naan Chips Almost Everything;snacks;chips pretzels
44811;Crunchy Sunflower Seed Bites Sea Salt;snacks;chips pretzels
44817;Original Pretzel Thins;snacks;chips pretzels
44899;Simply Naked Pretzel Thins;snacks;chips pretzels
44926;Tortilla Chips with Salt;snacks;chips pretzels
44973;Corn Thins, Organic, Flax & Soy;snacks;chips pretzels
44986;Mustard & Onion;snacks;chips pretzels
45034;Extra Large Strawberry Figgies & Jammies Cookies;snacks;chips pretzels
45051;Pub Mix;snacks;chips pretzels
45055;Puffs Flamin' Hot Cheese Flavored Snacks;snacks;chips pretzels
45163;Seaweed Rice Chips Sea Salt;snacks;chips pretzels
45246;High Protein Pretzels;snacks;chips pretzels
45296;Tostitos  Scoops;snacks;chips pretzels
45318;Onion Flavored Rings;snacks;chips pretzels
45353;Jalapeno Potato Crisps;snacks;chips pretzels
45387;Organics White Corn Tortilla Chips;snacks;chips pretzels
45437;Sea Salt Made With Organic Grain Rice Chips;snacks;chips pretzels
45447;Gluten Free Covered Pretzels Yogurt;snacks;chips pretzels
45618;Extra Thin The Pounder Pretzels;snacks;chips pretzels
45692;Butter Snap Pretzels;snacks;chips pretzels
45723;Harvest Snaps Wasabi Ranch;snacks;chips pretzels
45724;Mexican Kitchen Style Tortilla Chips;snacks;chips pretzels
45741;Chicharrones Fried Pork Rinds;snacks;chips pretzels
45779;Eat Your Vegetables Jalapeno Ranch Chips;snacks;chips pretzels
45869;Beet Chips Naked;snacks;chips pretzels
45931;Sea Salt And Vinegar Chips;snacks;chips pretzels
45996;Mama Zuma's Revenge Habanero Potato Chips;snacks;chips pretzels
46049;Salt & Pepper Krinkle Chips;snacks;chips pretzels
46189;Cantina Thin & Crispy Tortilla Chips;snacks;chips pretzels
46226;Thick & Crispy Tortilla Chips;snacks;chips pretzels
46260;Tortilla Chips, Mexican Kitchen Style, Salted;snacks;chips pretzels
46290;Original Crispy Apple Chips;snacks;chips pretzels
46361;Tortilla Triangles Restaurant Style Chips;snacks;chips pretzels
46429;Party Size Sour Cream & Onion Potato Chips;snacks;chips pretzels
46500;Bean & Rice Chips, Ranch;snacks;chips pretzels
46515;Cheez-It Packs;snacks;chips pretzels
46521;Variety;snacks;chips pretzels
46554;Vinegar & Sea Salt Potato Chips;snacks;chips pretzels
46581;Red Wine Vinegar Kettle Cooked Potato Chips;snacks;chips pretzels
46627;Sesame Blues Corn Tortilla Chips;snacks;chips pretzels
46635;Organic Blue Corn Chips;snacks;chips pretzels
46686;Totopos De Maiz Mexican Style Corn Chips;snacks;chips pretzels
46692;Multigrain Tortilla Chips;snacks;chips pretzels
46716;Variety Pack Grab & Snack;snacks;chips pretzels
46719;Wavy Hickory BBQ;snacks;chips pretzels
46747;Dill & Sour Cream Plentils;snacks;chips pretzels
46749;Crunchy Cheese Flavored Snacks;snacks;chips pretzels
46763;Corn Chips Mexican Style, No Salt;snacks;chips pretzels
46791;Potato Chips, Sweet Potato;snacks;chips pretzels
46876;Gluten-Free Sour Cream & Onion Quinoa Chips;snacks;chips pretzels
46881;Aged White Cheddar Baked Rice And Corn Puffs;snacks;chips pretzels
46883;Snacks Restaurant Style White Corn Tortilla Chips;snacks;chips pretzels
46891;Way Better Snacks Sweet Potato Corn Tortilla Chips;snacks;chips pretzels
46909;Tortilla Chips, Organic, Ancient Grains;snacks;chips pretzels
46933;Cheesy Jalapeno Popped Corn Chips;snacks;chips pretzels
46938;Quinoa Puffs, Sea Salt Truffle;snacks;chips pretzels
46943;Wavy Organic Sea Salted Potato Chips;snacks;chips pretzels
47017;Original Kettle Cooked Sweet Potato Chips;snacks;chips pretzels
47020;Peanut Butter Pretzel Sandwiches;snacks;chips pretzels
47073;Potato Chips Bar-B-Q Flavored Family Size;snacks;chips pretzels
47148;Beet;snacks;chips pretzels
47211;Kettle Cooked Potato Chips Original;snacks;chips pretzels
47296;Garlic Plantain Chips;snacks;chips pretzels
47300;Very Verde Good Tortilla Chips;snacks;chips pretzels
47357;Original Restaurant Style Tortilla Chips;snacks;chips pretzels
47368;Kettle Cooked Potato Chips Sea Salt and Vinegar;snacks;chips pretzels
47371;Stax Mesquite Barbecue Potato Crisps;snacks;chips pretzels
47424;Popcorn Flamin' Hot Flavored;snacks;chips pretzels
47537;Organic Yellow Corn Tortilla Chips;snacks;chips pretzels
47610;Pretzel Sticks, Gluten Free;snacks;chips pretzels
47662;The Pounder Pretzel Snaps;snacks;chips pretzels
47723;Family Pack Sour Cream & Onion Potato Chips;snacks;chips pretzels
47773;Lay's Potato Chips Kettle Cooked, Lattice Cut Sea Salt;snacks;chips pretzels
47866;Jalapeno Potato Chips;snacks;chips pretzels
47867;Gluten Free Honey Mustard & Onion Pretzel Sticks;snacks;chips pretzels
47917;Potato Crisps;snacks;chips pretzels
47933;Hot Buffalo Wing Pretzels Pieces;snacks;chips pretzels
47972;Nacho CheeseTortilla Chips;snacks;chips pretzels
48014;Three Cheese Pretzel Thins;snacks;chips pretzels
48025;Pretzel Dipping Sticks;snacks;chips pretzels
48109;Tortilla Chips, Clasico, Jalapeno Lime;snacks;chips pretzels
48145;Super Sticks;snacks;chips pretzels
48178;Takis Nitro Habanero Tortilla Chips;snacks;chips pretzels
48184;Soy Curls;snacks;chips pretzels
48257;Tomato Basil Lentil Chips;snacks;chips pretzels
48385;Summertime Blues Multigrain Tortilla Chips;snacks;chips pretzels
48428;Corn Snack, Mini, Fuego;snacks;chips pretzels
48439;Soy Crisps Deep Sea Salted Snack Chips;snacks;chips pretzels
48459;Sour Cream & Onion Chips;snacks;chips pretzels
48511;Organic Sea Salt Seaweed;snacks;chips pretzels
48513;Krinkle Cut Reduced Fat Sea Salt & Vinegar Potato Chips;snacks;chips pretzels
48531;Krunchers! Kettle Cooked Mesquite Bar-B-Que Potato Chips;snacks;chips pretzels
48560;Chicken Sweet Potato Snack Sticks for Dogs;snacks;chips pretzels
48633;Dip Etizers Queso Four Cheese Mexican Style;snacks;chips pretzels
48655;Cheddar Cheese Pretzels Pieces;snacks;chips pretzels
48667;Baked & Popped Variety Snack Packs;snacks;chips pretzels
48676;Bean & Rice Chips, Nacho;snacks;chips pretzels
48704;Gluten Free Mini Dark Chocolate Pretzels;snacks;chips pretzels
48734;Sea Salt Potato Tomato & Spinach Garden Veggie Crisps;snacks;chips pretzels
48746;Original Baked  Potato Chips;snacks;chips pretzels
48852;Dill Pickle Kale Chips;snacks;chips pretzels
48904;Baked Original Pita Chips;snacks;chips pretzels
48943;Organic Chiapple  Apple Pie Spice Superfood;snacks;chips pretzels
48950;Mesquite BBQ Potato Chips;snacks;chips pretzels
48971;Tortilla Chips Rolls!;snacks;chips pretzels
49033;Real Vegetable Chips Tropical Sweet & Salt Coconut;snacks;chips pretzels
49126;Multigrain Corn Thins;snacks;chips pretzels
49205;Roasted Vegetable Multi-Grain Crackers;snacks;chips pretzels
49227;Sour Cream and Onion Potato Chips;snacks;chips pretzels
49233;Puffs;snacks;chips pretzels
49274;Oktoberfest Limited Edition Pretzels;snacks;chips pretzels
49289;Gluten-Free Nacho Cheese Corn Tortilla Chips Made with Organic Yellow Corn;snacks;chips pretzels
49340;Sweet & Spicy BBQ Multigrain Chips;snacks;chips pretzels
49431;Pretzels, Mighty Minis;snacks;chips pretzels
49496;Puffs Simply White Cheddar Cheese Flavored Snacks;snacks;chips pretzels
49510;Lentil Chips, Aged White Cheddar;snacks;chips pretzels
49512;Tiny Twists Prezels;snacks;chips pretzels
49534;Jalapeño Seasoned Potato Chips;snacks;chips pretzels
49577;Wavy Ranch Potato Chips;snacks;chips pretzels
49618;Mac n' Cheese Puffs;snacks;chips pretzels
49662;Bacon Cheddar Pretzel Pieces;snacks;chips pretzels
41;Organic Sourdough Einkorn Crackers Rosemary;snacks;crackers
103;Sprouted Kale Cracker;snacks;crackers
145;Traditional Water Crackers;snacks;crackers
294;Minis Original Saltine Crackers;snacks;crackers
310;Crackers, Puffed, Corn, Quinoa & Sesame;snacks;crackers
363;Water Crackers Original All Natural;snacks;crackers
585;Pretzel Thins Parmesan Herb Crackers;snacks;crackers
675;Thin Cakes, Puffed Multigrain;snacks;crackers
681;Whole Wheat Mini Toasts;snacks;crackers
683;Town House Sea Salt & Olive Oil Flatbread Crisps;snacks;crackers
760;Cracker Trio Selected Favorites;snacks;crackers
841;Thick Cut Italian 7-Herb Blend Crispbreads;snacks;crackers
902;Baked Rice Crisps, Sour Cream & Wasabi, Medium;snacks;crackers
954;Simple White Down East Crackers;snacks;crackers
1008;Red Rice Crackers;snacks;crackers
1139;Whole Wheat Fresh Stack Crackers;snacks;crackers
1143;Kettle Corn Popcorn Chips;snacks;crackers
1232;Thin Stackers Organic 5 Grain Puffed Grain Cakes;snacks;crackers
1371;Flip Sides Pretzel Crackers;snacks;crackers
1391;Town House Light & Buttery Original Oven Baked Crackers;snacks;crackers
1444;Feng Shui Rice Crackers Hot Wasabi;snacks;crackers
1575;Melba Toast, Classic;snacks;crackers
1588;7 Ancient Grains with Hint of Sea Salt Crackers;snacks;crackers
1651;Go Bites Chocolate Graham Crackers;snacks;crackers
1812;Sourdough Tomato Basil Cracker;snacks;crackers
1965;Classic Baked Snack Crackers;snacks;crackers
2074;Sea Salt Melba Snacks;snacks;crackers
2091;Almond Nut & Rice Cracker Snacks;snacks;crackers
2148;Water Crackers;snacks;crackers
2260;Rice Thins Rice Cakes Wholegrain;snacks;crackers
2377;Mister Salty Pretzels & Cheese Dip Handy Snacks;snacks;crackers
2385;Onion Garlic Brown Rice Snaps;snacks;crackers
2451;Toasty Crackers Peanut Butter Sandwich Crackers;snacks;crackers
2553;Rosemary Flatbread Kamut;snacks;crackers
2623;Mini Original Water Crackers;snacks;crackers
2640;White Cheddar Crackers;snacks;crackers
2714;Handi-Snacks Ritz Crackers 'n Cheese Dip;snacks;crackers
2754;Sweet Potato and Roasted Onion Brown Rice and Wheat Crackers;snacks;crackers
